128,35.660000,36.430000,35.570000,36.349998
129,36.330002,36.669998,36.060001,36.639999
130,36.549999,36.590000,36.150002,36.490002
131,36.450001,36.560001,36.099998,36.299999
132,36.389999,36.549999,36.220001,36.430000
133,36.369999,36.700001,36.299999,36.410000
134,36.279999,36.660000,36.020000,36.590000
135,36.400002,36.560001,36.110001,36.139999
136,36.259998,36.400002,35.790001,35.869999
137,36.119999,36.470001,36.080002,36.340000
138,36.299999,36.320000,35.820000,36.000000
139,35.980000,36.070000,35.560001,35.810001
140,35.599998,35.680000,35.169998,35.169998
141,35.290001,35.310001,34.990002,35.009998
142,35.090000,35.279999,34.700001,34.919998
143,35.020000,35.189999,34.619999,34.650002
144,34.540001,34.810001,34.380001,34.660000
145,34.700001,34.889999,34.549999,34.709999
146,34.820000,34.930000,34.580002,34.669998
147,34.779999,34.799999,34.590000,34.650002
148,34.509998,34.750000,34.459999,34.730000
149,34.750000,34.959999,34.630001,34.889999
150,34.939999,35.180000,34.869999,35.070000
151,35.240002,35.389999,35.070000,35.090000
152,35.020000,35.330002,34.930000,35.020000
153,35.220001,35.939999,35.110001,35.759998
154,35.880001,35.950001,35.330002,35.540001
155,35.419998,35.540001,35.080002,35.189999
156,35.490002,36.000000,35.139999,35.770000
157,35.880001,36.340000,35.740002,36.090000
158,36.000000,36.400002,35.970001,36.330002
159,36.189999,36.700001,36.160000,36.480000
160,36.549999,37.080002,36.220001,37.000000
161,37.000000,37.330002,36.799999,37.000000
162,37.200001,37.299999,37.020000,37.230000
163,37.230000,37.290001,36.660000,37.070000
164,36.990002,37.270000,36.849998,37.200001
165,36.950001,37.220001,36.950001,37.180000
166,37.049999,37.230000,36.849998,37.160000
167,37.209999,37.639999,37.000000,37.470001
168,37.619999,37.689999,37.099998,37.540001
169,37.320000,37.880001,37.290001,37.830002
170,37.840000,38.150002,37.700001,38.080002
171,38.119999,39.090000,38.080002,39.040001
172,38.950001,39.700001,38.950001,39.380001
173,39.389999,39.400002,38.860001,39.340000
174,39.500000,39.650002,39.209999,39.529999
175,39.599998,39.889999,39.419998,39.630001
176,39.680000,39.880001,39.520000,39.860001
177,39.930000,39.950001,39.380001,39.650002
178,39.480000,39.669998,39.060001,39.299999
179,39.349998,39.389999,38.980000,39.189999
180,39.439999,39.810001,39.279999,39.669998
181,39.709999,39.790001,39.439999,39.759998
182,39.560001,39.869999,39.369999,39.790001
183,39.799999,40.290001,39.599998,40.250000
184,39.880001,40.330002,39.830002,40.090000
185,40.330002,40.450001,40.099998,40.430000
186,40.549999,41.040001,40.400002,40.830002
187,41.000000,41.049999,40.720001,40.950001
188,40.889999,41.060001,40.490002,40.779999
189,40.910000,41.580002,40.709999,41.349998
190,43.299999,45.000000,43.099998,44.400002
191,44.480000,45.189999,43.880001,44.369999
192,45.200001,45.799999,44.650002,45.490002
193,45.970001,46.709999,45.590000,46.709999
194,46.610001,47.230000,46.209999,47.099998
195,47.200001,47.299999,45.599998,46.340000
196,46.599998,46.740002,46.090000,46.700001
197,46.700001,47.090000,46.389999,46.779999
198,46.619999,46.700001,46.279999,46.700001
199,46.049999,46.389999,45.650002,46.299999
200,46.040001,46.090000,45.380001,45.580002
201,45.259998,45.939999,45.250000,45.750000
202,45.700001,45.919998,45.320000,45.860001
203,45.389999,45.810001,45.169998,45.459999
204,45.630001,46.070000,45.459999,45.650002
205,45.500000,45.619999,44.619999,44.630001
206,44.730000,45.119999,44.500000,44.619999
207,44.720001,45.220001,44.709999,44.939999
208,44.939999,44.950001,44.540001,44.650002
209,44.549999,44.779999,44.430000,44.750000
210,44.419998,44.610001,44.270000,44.490002
