128,159.279999,159.750000,156.160004,157.139999
129,157.050003,157.210007,155.020004,155.570007
130,156.070007,157.399994,155.690002,156.389999
131,157.059998,158.919998,156.669998,158.809998
132,158.600006,161.830002,158.270004,160.080002
133,159.259995,161.270004,159.110001,161.059998
134,159.899994,160.000000,154.630005,155.320007
135,156.600006,158.570007,156.070007,157.479996
136,159.320007,160.210007,158.750000,159.850006
137,160.660004,162.199997,160.139999,161.600006
138,161.940002,162.509995,160.149994,160.949997
139,160.520004,160.710007,157.839996,157.860001
140,157.860001,159.500000,156.720001,157.500000
141,157.500000,157.889999,155.110001,157.210007
142,158.229996,160.000000,158.020004,159.779999
143,159.070007,160.470001,158.880005,159.979996
144,160.429993,160.740005,158.550003,159.270004
145,159.649994,160.559998,159.270004,159.860001
146,160.139999,162.000000,159.929993,161.470001
147,160.100006,163.119995,160.000000,162.910004
148,163.800003,163.889999,162.610001,163.350006
149,163.639999,164.520004,163.479996,164.000000
150,164.800003,164.940002,163.630005,164.050003
151,163.750000,164.250000,160.559998,162.080002
152,162.710007,162.990005,160.520004,161.910004
153,162.089996,162.240005,160.360001,161.259995
154,160.860001,161.149994,158.529999,158.630005
155,160.500000,162.050003,159.889999,161.500000
156,162.610001,163.960007,158.770004,160.860001
157,159.869995,159.960007,157.910004,159.649994
158,158.990005,159.399994,158.089996,158.279999
159,158.470001,160.970001,158.000000,159.880005
160,160.110001,160.500000,158.000000,158.669998
161,159.509995,159.770004,158.440002,158.729996
162,157.899994,158.259995,153.830002,156.070007
163,155.800003,155.800003,152.750000,153.389999
164,151.539993,152.270004,150.559998,151.889999
165,149.990005,151.830002,149.160004,150.550003
166,151.779999,153.919998,151.690002,153.139999
167,153.800003,154.720001,153.539993,154.229996
168,153.889999,154.279999,152.699997,153.279999
169,153.210007,154.130005,152.000000,154.119995
170,154.259995,154.449997,152.720001,153.809998
171,154.009995,155.089996,153.910004,154.479996
172,153.630005,153.860001,152.460007,153.479996
173,154.179993,155.440002,154.050003,155.389999
174,154.970001,155.490005,154.559998,155.300003
175,155.809998,156.729996,155.490005,155.839996
176,156.059998,158.000000,155.100006,155.899994
177,155.970001,156.979996,155.750000,156.550003
178,156.350006,157.369995,155.729996,156.000000
179,156.729996,157.279999,156.410004,156.990005
180,157.899994,160.000000,157.649994,159.880005
181,159.779999,160.869995,159.229996,160.470001
182,160.419998,160.710007,159.600006,159.759995
183,156.750000,157.080002,155.020004,155.979996
184,156.610001,157.750000,155.960007,156.250000
185,156.889999,157.690002,155.500000,156.169998
186,156.289993,157.419998,156.199997,157.100006
187,156.910004,157.550003,155.270004,156.410004
188,157.229996,157.830002,156.779999,157.410004
189,159.289993,163.600006,158.699997,163.050003
190,163.889999,168.070007,163.720001,166.720001
191,167.899994,169.649994,166.940002,169.039993
192,169.869995,169.940002,165.610001,166.889999
193,166.600006,168.500000,165.279999,168.110001
194,174.000000,174.259995,171.119995,172.500000
195,172.369995,174.990005,171.720001,174.250000
196,173.910004,175.250000,173.600006,174.809998
197,174.660004,176.240005,174.330002,176.240005
198,175.110001,176.100006,173.139999,175.880005
199,175.110001,175.380005,174.270004,174.669998
200,173.500000,174.500000,173.399994,173.970001
201,173.039993,173.479996,171.179993,171.339996
202,169.970001,170.320007,168.380005,169.080002
203,171.179993,171.869995,170.300003,171.100006
204,171.039993,171.389999,169.639999,170.149994
205,170.289993,170.559998,169.559998,169.979996
206,170.779999,173.699997,170.779999,173.139999
207,173.360001,175.000000,173.050003,174.960007
208,175.100006,175.500000,174.649994,174.970001
209,175.050003,175.080002,173.339996,174.089996
210,174.300003,174.869995,171.860001,173.070007
211,172.630005,172.919998,167.160004,169.479996
212,170.429993,172.139999,168.440002,171.850006
213,169.949997,171.669998,168.500000,171.050003
214,172.479996,172.619995,169.630005,169.800003
215,169.059998,171.520004,168.399994,169.639999
216,167.500000,170.199997,166.460007,169.009995
217,169.029999,170.440002,168.910004,169.320007
218,170.490005,171.000000,168.820007,169.369995
219,169.199997,172.889999,168.789993,172.669998
220,172.149994,172.389999,171.460007,171.699997
